fdc_id,title,stripped_flavors,kept_flavors,ingredients_snippet
2506694,"STRAWBERRY WHITE CHOCOLATE MINI GRAHAMS, STRAWBERRY",strawberry,white_chocolate,"White Chocolate (Sugar, Cocoa Butter, Dry Whole Milk, Nonfat Dry Milk, Butterfat, Soy Lecithin, Vanilla Extract), Graham"
2175494,"SPIRIT ANIMAL CRACKERS, CHOCOLATE",chocolate,,"Organic Wheat Flour, Organic Coconut Palm Sugar, Palm Oil, Water, Whey Protein Concentrate, Dried Egg Whites, Organic Pe"
764756,NABISCO HONEY MAID GRAHAM CRACKERS 1X14.4 OZ,honey,,"Ingredients: Unbleached Enriched Flour (Wheat Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Graham"
1459482,NABISCO HONEY MAID CRACKERS 1X,honey,,"Ingredients: Graham Flour (Whole Grain Wheat Flour), Enriched Unbleached Flour (Wheat Flour, Niacin, Iron, Thiamine Mono"
1457329,NABISCO HONEY MAID COOKIES APPLE 1X10.000 OZ,cinnamon,apple,"Ingredients: Graham Flour (Whole Grain Wheat Flour), Unbleached Enriched Flour (Wheat Flour, Niacin, Iron, Thiamine Mono"
2298445,"LEMON-GINGER FLAVORED ENERGY GEL WITH CAFFEINE, LEMON-GINGER","lemon,ginger",,"Water, Maltodextrin, Brown Rice Syrup, Sugar, Salt, Citric Acid, Potassium Citrate, Natural Flavor, Xanthan Gum, Caffein"
2177174,"LEMON-GINGER FLAVORED ENERGY GEL, LEMON-GINGER","lemon,ginger",,"Water, Maltodextrin, Brown Rice Syrup, Sugar, Salt, Citric Acid, Potassium Citrate, Natural Flavor, Xanthan Gum, Caffein"
2627350,"GINGER SPICE BISCOTTI, GINGER SPICE",ginger,spice,"Wheat Flour (Wheat Flour, Malted Barley Flour), White Confectionary Coating (Sugar, Palm Kernel Oil, Whole Milk Powder, "
2286379,"100% ORGANIC MORNING SICKNESS DROPS FOR PREGNANT WOMEN, NATU",lemon,ginger,"Organic Evaporated Cane Juice, Organic Brown Rice Syrup, Natural Ginger Oil"
1955094,"REAL DRIED ALOE VERA + GINGER SNACKS, GINGER",ginger,,"Dried Aloe Vera, Dried Mandarin, Cane Sugar, Citric Acid, Sulfur Dioxide (Preservative)."
2186521,"BUTTERFLY PASTRIES, LEMON BISCOTTI",lemon,,"Enriched Unbleached Flour (Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamine, Riboflavin, Folic Acid), Butter, Eg"
2393762,"LEMON GINGER PERFORMANCE CHEWS, LEMON GINGER","lemon,ginger",,"Organic Tapioca Syrup, Organic Sugar, Organic Honey, Organic Grape Juice Concentrate, Pectin, Citric Acid, Natural Flavo"
2541207,"REAL DRIED ALOE VERA + GINGER SNACKS, GINGER",ginger,,"Dried Aloe Vera, Dried Mandarin, Cane Sugar, Citric Acid, Sulfur Dioxide (Preservative)."
2723508,Annie's Organic Strawberry Bunny Grahams Snacks 12 Count,strawberry,,"Organic Wheat Flour, Organic Cane Sugar, Organic Expeller-Pressed Sunflower Oil, Organic Corn Flour, Organic Whole Wheat"
2635078,"WHITE FUDGE COVERED GRAHAM CRACKER WITH ORANGE DRIZZLE, WHIT",orange,white_fudge,"Graham Cracker (Whole Wheat Flour, Enriched Wheat Flour [Wheat Flour, Niacin, Iron, Thiamine, Riboflavin, Folic Acid], S"
2076015,"CHOCOLATEY COATED MATZOS, COCONUT",coconut,,"Wheat Flour, Sugar, Palm Oil, Cocoa Powder, Water, Artificial Vanilla Flavor."
2441597,"ENERGY CHEWS, LIME-ADE",lime,,"Organic Tapioca Syrup, Organic Evaporated Cane Juice, Organic Honey, (Organic Grape Juice Concentrate, Vitamin C), Pecti"
2505371,"ORIGINAL FRUIT SMILES FRUIT-FLAVORED SNACKS, LEMON, GRAPE, S","lemon,grape,strawberry,orange",,"Sugar, Corn Syrup, Modified Food Starch (Corn), Apple Juice Concentrate, Cornstarch, Canola Oil, Citric Acid, Vitamin C "
2101378,"HEALTHY HARVEST CRISP SLICED APPLES, NATURAL ALMONDS, COLBY ",apple,almond,"Carrots, Apples (Apples Calcium Ascorbate [Vitamin c Calcium Salt]), Almonds, Colby-Jack Cheese (Colby Cheese [Pasteuriz"
1903534,"TOASTEES, COCONUT, ORANGE, ALMOND",orange,"coconut,almond","Flour (Wheat Flour, Malted Barley Flour), Cane Sugar, Egg Whites, Almonds, Coconut, Natural Flavors, Baking Powder (Sodi"
2546405,"HONEY CINNAMON SEED & NUT FLOUR SWEET THINS, HONEY CINNAMON","honey,cinnamon",,"Seed & Nut Flour Blend (Watermelon, Cashew, Sunflower Oil, Flax) Tapioca Starch (For Freshness) Sea Salt"
1457177,NABISCO NEWTONS FRUIT THINS COOKIES APPLE CINNAMON OAT 1X10.,apple,cinnamon,"Ingredients: Unbleached Enriched Flour (Wheat Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar,"
2578198,"CARAMEL SPICED PUMPKIN PITA BRITTLE, CARAMEL SPICED PUMPKIN",caramel,"spiced,pumpkin","Enriched Flour (Wheat Flour, Niacin, Iron, Thiamine [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Sunflower or Can"
2448602,"CARAMEL SPICED PUMPKIN PITA BRITTLE, CARAMEL SPICED PUMPKIN",caramel,spiced_pumpkin,"Enriched Flour (Wheat Flour, Niacin, Iron, Thiamine [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Sunflower or Can"
2047690,"GOURMET RICE SNACKS, WASABI, SOY & GINGER, WASABI, SOY & GIN",ginger,"wasabi,soy","Bumped Brown Rice (Brown Rice, Caramel Color), Rice Flour, Ground White Corn, Vegetable Oil (Contains One or More of the"
1457225,Quaker Rice Cakes Apple Cinnamon 6.53 Ounce Plastic Bag,apple,cinnamon,"Ingredients: Whole Grain Brown Rice, Sugar, Fructose, Maltodextrin, Natural Flavor, Cinnamon, Soy Lecithin."
1566005,"APPLE CINNAMON RICE CAKES, APPLE CINNAMON",apple,cinnamon,"Whole Grain Brown Rice, Sugar, Cinnamon, Malic Acid, Natural Flavor."
1373303,"APPLE CINNAMON RICE CAKES, APPLE CINNAMON","apple,cinnamon",,"Whole Grain Brown Rice, Sugar, Spice, Malic Acid, Natural Flavor."
1363297,"APPLE CINNAMON RICE CAKES, APPLE CINNAMON","apple,cinnamon",,"Whole Grain Brown Rice, Sugar, Spice, Malic Acid, Natural Flavor."
1922215,"RICE CAKES, APPLE CINNAMON","apple,cinnamon",,"Whole Grain Brown Rice, Sugar, Spice, Malic Acid, Natural Flavor."
378533,"WEIS, RICE CAKES, APPLE CINNAMON","apple,cinnamon",,"Whole Grain Brown Rice, Sugar, Spice, Malic Acid, Natural Flavor"
2177179,"MANGO FLAVORED ENERGY GEL, MANGO",mango,,"Water, Maltodextrin, Brown Rice Syrup, Sugar, Salt, Citric Acid, Potassium Citrate, Xanthan Gum, Natural Flavor, Calcium"
2126428,"MANGO ENERGY GEL, MANGO",mango,,"Water, Maltodextrin, Brown Rice Syrup, Sugar, Salt, Citric Acid, Potassium Citrate, Xanthan Gum, Natural Flavor, Calcium"
2163195,"WATERMELON FLAVORED ENDURANCE ENERGY GEL WITH CAFFEINE, WATE",watermelon,,"Water, Maltodextrin, Brown Rice Syrup, Sugar, Salt, Natural Flavor, Citric Acid, Potassium Citrate, Xanthan Gum, Caffein"
1888336,"RICE CAKE, APPLE CINNAMON","apple,cinnamon",,"Whole Grain Brown Rice, Sugar, Spice, Malic Acid, Natural Flavor."
1877111,NUTTY RICE BITES WITH BLUEBERRIES,blueberry,,"Rices (Crispy Rice [Rice, Sugar, Molasses, Salt], Puffed Brown Rice, Puffed White Rice), Roasted Nuts and Seeds (Pumpkin"
1878933,"NUTTY RICE BITES, BLUEBERRIES",blueberry,,"Rices (Crispy Rice [Rice, Sugar, Molasses, Salt], Puffed Brown Rice, Puffed White Rice), Roasted Nuts and Seeds (Pumpkin"
2587081,"APPLE CINNAMON ORGANIC RICE ROLLERS, APPLE CINNAMON",apple,cinnamon,"Brown Rice, Organic Brown Rice Syrup, Organic Cane Sugar, Freeze Dried Organic Apples, Agar, Organic Flavors, Organic Ci"
2628386,"ORIGINAL CINNAMON BEYOND CHURROS, ORIGINAL CINNAMON",cinnamon,,"Multigrain Blend (Sorghum, Brown Rice, Rice, Non-GMO Corn), Expeller-Pressed Sunflower Oil, Powdered Sugar, Churro Seaso"
2509129,"DARK CHOCOLATE STUFFED WITH LEMON RICE CAKES, DARK CHOCOLATE",lemon,,"Brown Rice, Coating (Sugar, Hydrogenated Palm Oil, Cocoa Powder, Skim Milk Powder, Cocoa Butter, Artificial Flavoring, B"
2170902,"BLUEBERRY, POMEGRANATE AND APPLE RICE CRACKERS, BLUEBERRY, P",apple,"blueberry,pomegranate","Integral Rice, Blueberry Juice Concentrate, Pomegranate Juice Concentrate."
2045898,"CHASE CANDY COMPANY, CHERRY SLICES",cherry,,"Corn Syrup, Sugar, Cornstarch, Modified Cornstarch, Citric Acid, Red 40, Artificial Flavor."
2462627,PRINCIPE SANDWICH COOKIES WITH LIME FLAVORED FILLING,lime,,"Wheat Flour, Filling [Sugar, Hydrogenated Vegetable Shortening (Palm Oil, Palm Kernel and Soybean Oil), Whey, Corn Syrup"
2282462,"SANDWICH COOKIES WITH ORANGE FLAVORED FILLING, ORANGE",orange,,"Enriched Flour (Wheat Flour, Niacin, Ferrous Fumarate, Thiamine, Riboflavin, Folic Acid), Sugar, Vegetable Oil Blend (Pa"
1959306,LUNCH KITZ,apple,peanut_butter,"Apples (Apples Calcium Ascorbate [To Maintain Freshness and Color]), Celery, Animal Crackers (Enriched Flour [Wheat Flou"
2614144,Strawberry Bites,strawberry,,"Whole Wheat Flour, Sugar, Shortening (Palm Oil, Canola Oil), Invert Syrup, Salt, Leavening (Baking Soda, Ammonium Bicarb"
2608061,"ORGANIC APPLE & QUINOA LAVASH THIN GRAIN CRACKERS, ORGANIC A",apple,,"Organic Unbleached Wheat Flour [Wheat Flour, Niacin [Vitamin B-3], Iron [Ferrous Sulfate], Thiamine [Vitamin B1], Ribofl"
2563399,PICOSONES WITH CHILI AND LEMON FLAVORING FRIED WHEAT FLOUR S,lemon,chili,"Wheat Flour, Cornstarch, Rendered Pork Fat, Seasonings (Salt, Spices, Citric Acid, Maltodextrin, Red 40, Calcium Silicat"
2150468,"FRIED WHEAT FLOUR SNACK WITH CHILI AND LEMON, CHILI AND LEMO",lemon,chili,"Wheat Flour, Cornstarch, Rendered Pork Fat, Seasonings (Salt, Spices, Citric Acid, Maltodextrin, Red 40, Calcium Silicat"
1853673,"SI SENOR, WHEAT SNACKS, SALT AND LEMON, SALT AND LEMON",lemon,salt,"Wheat Flour, Cornstarch, May Contain Traces: Soybean, Sunflower Oil, Cottonseed Oil, Palm Oil, Coconut or Canola Oil, Sa"
2365876,"WHITE MACADAMIA PROTEIN CHOCOLATE, WHITE MACADAMIA",chocolate,,Whole Wheat Malt Flour
2123738,EPICUREAN CHEESE SNACK BOX,apple,almond,"Apples (Apples Calcium Ascorbate [To Maintain Freshness and Color]), Almonds, Brie Cheese (Pasteurized Cow's Milk, Chees"
2054667,"TAYLOR FARMS, APPLE & CHEDDAR CHEESE WITH PEPPERONI",apple,,"Apples (Apples Calcium Ascorbate [Vitamin c Calcium Salt]), Cheddar Cheese Cubes (Cheddar Cheese [Pasteurized Milk, Chee"
2100569,FRUIT & CHEESE,apple,cranberry,"Apples (Apples Calcium Ascorbate [To Maintain Freshness and Color]), Colby Jack Cheese Cubes (Colby and Monterey Jack Ch"
2302285,FRUIT AND CHEESE SNACK,apple,,"Apples (Apples, Calcium Ascorbate [A Blend of Calcium and Vitamins to Maintain Color]), Grapes, Colby Jack Cheese (Paste"
2089165,"SMUCKER'S, SNACK FRESH, APPLE & CHEESE BITES WITH CHEDDAR",apple,peanut_butter,"Apples with Calcium Ascorbate, Colby Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto [Vegetable Color])"
1991032,"CHEDDAR CHEESE, CHEDDAR CRACKERS, SWEET APPLE SLICES SNACK M",apple,sweet,"Sliced Apples (Fresh Apples, Calcium Ascorbate (Calcium and Vitamin C)), White Cheddar Cheese Cubes, (Cheddar Cheese (Pa"
2615377,"CARAMEL CRISPY MARSHMALLOW SQUARES, CARAMEL",caramel,,"Sugar, Toasted Rice Cereal (Rice, Sugar, Salt, Malt Flavor, Niacinamide, Iron, Vitamin B (Riboflavin), Folic Acid), Vege"
2462225,"LEMON & SALT FLAVORED WHEAT SNACK, LEMON & SALT",lemon,salt,"Wheat Flour, Vegetable Oil (Palm Oil), Cornstarch, Seasoning [Iodized Salt, Citric Acid, Anti-Caking Agent (Silicon Diox"
2298107,"HONEY JALAPENO WAGYU PREMIUM BEEF JERKY, HONEY JALAPENO",honey,jalapeno,"Wagyu Beef, Beef Stock, Salt, Jalapeño Flakes, Sodium Citrate, Natural Flavorings, Jalapeno Powder, MSG, Soy Sauce Powde"
2423861,CHILI PEPPER & LIME FLAVORED CHICHARRONES SPICY PUFFED WHEAT,lime,chili_pepper,"Wheat Flour, Vegetable Oil (Canola and Palm Oil), Seasoning [Salt, Chili Pepper (Chile), Citric Acid, Maltodextrin, Soyb"
759600,Super Sour Gushers Fruit Flavored Snacks 36 ct. Crabby Apple,"apple,cherry","sour,grape","Sugar, Corn Syrup, Dried Corn Syrup, Pear Puree Concentrate, Modified Corn Starch, Fructose, Maltodextrin, Palm Oil. Con"
2704289,Gushers Blueberry Grape Despair Fruit Flavored Snacks 20 Cou,blueberry,grape,"Ingredients: Corn Syrup, Sugar, Pear Puree, Modified Corn Starch, Fructose, Maltodextrin, Palm Oil. Contains 2% or less "
761370,Super Sour Gushers Fruit Flavored Snacks 42 ct.  Crabby Appl,"apple,cherry","sour,grape","Sugar, Corn Syrup, Dried Corn Syrup, Pear Puree Concentrate, Modified Corn Starch, Fructose, Maltodextrin, Palm Oil. Con"
2700767,Gushers Blueberry Grape Despair Fruit Flavored Snacks 42 Cou,blueberry,grape,"Ingredients: Corn Syrup, Sugar, Pear Puree, Modified Corn Starch, Fructose, Maltodextrin, Palm Oil. Contains 2% or less "
758102,Super Sour Gushers Fruit Flavored Snacks 6 Count. Crab by Ap,"apple,cherry","sour,grape","Sugar, Corn Syrup, Dried Corn Syrup, Pear Puree Concentrate, Modified Corn Starch, Fructose, Maltodextrin, Palm Oil. Con"
2114191,CHEESE & CRACKERS SNACK IN A BOX,apple,,"Colby Jack Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes, Annatto), Apples (Apples, Calcium Ascorbate [A Blen"
2586230,"GRAPE ORGANIC TWISTED FRUIT SNACK, GRAPE",grape,,"Apple Puree Concentrate*, Apple Juice Concentrate*, Natural Flavors*, Malic Acid, Pectin, Fruit and Vegetable Juice (For"
2054674,"TAYLOR FARMS, APPLES, GRAPES, CHEESE & VEGGIES",apple,,"Apples (Apples Calcium Ascorbate [Vitamin c Calcium Salt], Grapes, Cheddar Cheese (Pasteurized Milk, Cheese Cultures, Sa"
2739129,Annie's Organic Summer Strawberry Bunny Fruit Snacks 10 Coun,strawberry,,"Organic Rice Syrup, Organic Cane Sugar, Organic Tapioca Syrup Solids, Water, Organic Pear Juice Concentrate, Pectin, Cit"
2477054,MORNING DELIGHT SNACK BOX,apple,,"Hard Cooked Egg, Apples (Apples Calcium Ascorbate [To Maintain Freshness and Color]), Honey Peanut Butter (Dry Roasted P"
2486246,"FRUIT & CHEESE SNACK TRAY, FRUIT & CHEESE",apple,,"Apples (Apples Calcium Ascorbate [To Maintain Freshness and Color]), Red Grapes, Colby and Monterey Jack Cheese (Pasteur"
2554968,Annie's Organic Summer Strawberry Bunny Fruit Snacks,strawberry,,"Organic Tapioca Syrup, Organic Cane Sugar, Organic Tapioca Syrup Solids, Organic Pear Juice Concentrate, Water, Pectin, "
2739131,Annie's Organic Summer Strawberry Bunny Fruit Snacks 22 Coun,strawberry,,"Organic Rice Syrup, Organic Cane Sugar, Organic Tapioca Syrup Solids, Water, Organic Pear Juice Concentrate, Pectin, Cit"
2550951,"APPLES, CHEESE & GRAPES FOODLES",apple,,"Apples, Calcium Ascorbate (To Maintain Freshness and Color), Cheddar Cheese, Cheese Culture, Salt, Enzymes, Annatto (Veg"
2747422,Annie's Organic Bunnies & Hearts Strawberry Fruit Snacks 22 ,strawberry,,"Organic Rice Syrup, Organic Cane Sugar, Organic Tapioca Syrup Solids, Water, Organic Pear Juice Concentrate, Pectin, Cit"
1939219,EGG & CHEESE SNACK BOX,apple,,"Apples (Apples Calcium Ascorbate [To Maintain Freshness and Color]), Grapes, Eggs, Cheddar Cheese Cubes (Cheddar Cheese "
2476398,APPLE GRAPE CHEESE TRAY,apple,grape,"Apples with Calcium Ascorbate, Carrot, Grape, Mozzarella Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Natamy"
2485002,"CHEESE AND FRUIT BRIE, CHEDDAR CHEESE CUBES, GRAPES, APPLE S",apple,,"Brie Cheese (Pasteurized Cow's Milk, Cheese Cultures, Salt, Enzymes), Cheddar Cheese (Cheddar Cheese (Pasteurized Milk, "
2725380,"Annie's Organic Bees, Bugs & Butterflies Strawberry, Raspber","strawberry,raspberry,apple",,"Organic Rice Syrup, Organic Cane Sugar, Organic Tapioca Syrup Solids, Water, Organic Pear Juice Concentrate, Organic Hon"
2615389,"STRAWBERRY CRISPY MARSHMALLOW SQUARES, STRAWBERRY",strawberry,,"Toasted Rice Cereal (Rice, Sugar, Salt, Malt Flavor, Niacinamide, Iron, Vitamin B [Riboflavin] Folic Acid), Corn Syrup, "
2394373,"STRAWBERRY & APPLE YO YOS 100% FRUIT & VEG ROLLS, STRAWBERRY",apple,strawberry,"Ingredients Apples, Pears, Lemons, Pumpkin, Strawberries, Black Carrot Extract, Spirulina"
