fndds_code,protein_g,fat_g,carbs_g,fiber_g,sugar_g,energy_kcal,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,vitamin_b3_mg,vitamin_b5_mg,vitamin_b6_mg,vitamin_b9_mcg,vitamin_b12_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_e_mg,vitamin_k_mcg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,sodium_mg,zinc_mg,copper_mg,manganese_mg,selenium_mcg,sat_fat_g,trans_fat_g,mufa_g,pufa_g,dha_g,epa_g,ala_g,linoleic_g,cholesterol_mg
58106604,11.55,12.54,27.33,2.4,3.51,269.0,66.0,0.166,0.196,1.98,0.0,0.12,59.0,0.72,0.6,0.1,0.87,5.1,192.0,2.15,23.0,194.0,184.0,477.0,1.46,0.154,0.0,21.4,5.224,0.0,4.113,1.987,0.0,0.002,0.142,1.776,21.0
58106606,10.75,12.98,27.68,2.1,3.46,270.0,64.0,0.215,0.257,2.373,0.0,0.095,36.0,0.79,1.1,0.0,1.0,6.3,171.0,2.22,23.0,177.0,160.0,463.0,1.37,0.219,0.0,21.4,4.516,0.0,4.614,2.056,0.0,0.0,0.168,1.814,17.0
58106610,11.5,12.35,30.62,2.3,3.32,280.0,68.0,0.345,0.19,3.8,0.0,0.08,88.0,0.48,1.7,0.0,0.91,6.7,144.0,2.41,24.0,193.0,197.0,570.0,1.32,0.111,0.0,20.3,5.033,0.0,4.049,2.352,0.001,0.003,0.193,2.057,23.0
58106620,11.5,12.35,30.62,2.3,3.32,280.0,68.0,0.345,0.19,3.8,0.0,0.08,88.0,0.48,1.7,0.0,0.91,6.7,144.0,2.41,24.0,193.0,197.0,570.0,1.32,0.111,0.0,20.3,5.033,0.0,4.049,2.352,0.001,0.003,0.193,2.057,23.0
58106625,11.5,12.35,30.62,2.3,3.32,280.0,68.0,0.345,0.19,3.8,0.0,0.08,88.0,0.48,1.7,0.0,0.91,6.7,144.0,2.41,24.0,193.0,197.0,570.0,1.32,0.111,0.0,20.3,5.033,0.0,4.049,2.352,0.001,0.003,0.193,2.057,23.0
58106630,11.06,12.94,30.36,2.3,2.82,282.0,67.0,0.385,0.19,3.57,0.0,0.07,98.0,0.49,1.0,0.0,0.9,11.8,143.0,2.45,23.0,193.0,190.0,570.0,1.26,0.107,0.0,17.7,4.805,0.0,3.941,3.217,0.001,0.003,0.304,2.815,23.0
58106633,12.81,13.05,27.28,1.5,2.76,278.0,108.0,0.322,0.324,3.955,0.0,0.141,81.0,0.46,2.8,0.1,0.68,7.5,216.0,1.97,22.0,239.0,237.0,630.0,1.58,0.08,0.0,16.4,6.149,0.0,3.632,1.88,0.0,0.003,0.157,1.642,35.0
58106634,12.94,8.45,31.41,4.0,5.62,254.0,74.0,0.3,0.326,3.929,0.0,0.156,76.0,1.26,0.5,0.0,0.78,4.3,203.0,2.15,38.0,298.0,334.0,445.0,2.06,0.112,0.0,23.8,3.854,0.0,2.567,1.098,0.004,0.002,0.083,0.966,26.0
58106635,12.63,7.83,32.24,3.9,7.53,250.0,89.0,0.274,0.34,3.759,0.0,0.189,71.0,2.18,0.6,0.0,0.81,5.3,238.0,2.09,52.0,318.0,385.0,457.0,2.53,0.102,0.0,22.5,3.488,0.0,2.244,0.986,0.002,0.002,0.081,0.864,25.0
58106636,13.26,9.07,30.58,4.0,3.72,257.0,60.0,0.326,0.311,4.1,0.0,0.122,81.0,0.34,0.4,0.0,0.75,3.3,168.0,2.21,23.0,279.0,282.0,433.0,1.6,0.123,0.0,25.0,4.219,0.0,2.89,1.21,0.005,0.001,0.085,1.069,26.0
58106650,14.72,13.36,24.25,1.7,2.68,277.0,52.0,0.328,0.198,4.619,0.0,0.154,69.0,0.66,1.0,0.2,0.76,5.4,140.0,2.21,23.0,211.0,213.0,582.0,1.83,0.097,0.0,20.9,5.56,0.0,4.701,1.937,0.0,0.004,0.154,1.691,37.0
58106655,13.85,12.4,26.62,1.8,2.92,274.0,56.0,0.344,0.197,4.411,0.0,0.134,75.0,0.6,1.1,0.1,0.78,5.7,153.0,2.28,24.0,212.0,202.0,571.0,1.7,0.099,0.0,20.6,5.273,0.0,4.153,1.87,0.0,0.004,0.16,1.632,32.0
58106660,13.33,13.02,26.64,1.8,2.74,278.0,57.0,0.325,0.201,4.135,0.0,0.117,86.0,0.54,1.0,0.1,0.77,8.4,146.0,2.28,23.0,207.0,199.0,571.0,1.64,0.098,0.0,19.2,5.065,0.0,4.109,2.721,0.0,0.004,0.266,2.378,31.0
58106700,11.28,14.43,25.14,2.2,4.85,276.0,65.0,0.216,0.233,2.379,0.0,0.149,34.0,0.62,3.4,0.0,1.13,8.2,152.0,1.36,25.0,181.0,209.0,555.0,1.71,0.17,0.0,9.0,5.083,0.0,5.89,2.578,0.0,0.0,0.22,2.291,16.0
58106702,11.28,14.43,25.14,2.2,4.85,276.0,65.0,0.216,0.233,2.379,0.0,0.149,34.0,0.62,3.4,0.0,1.13,8.2,152.0,1.36,25.0,181.0,209.0,555.0,1.71,0.17,0.0,9.0,5.083,0.0,5.89,2.578,0.0,0.0,0.22,2.291,16.0
58106705,11.28,14.43,25.14,2.2,4.85,276.0,65.0,0.216,0.233,2.379,0.0,0.149,34.0,0.62,3.4,0.0,1.13,8.2,152.0,1.36,25.0,181.0,209.0,555.0,1.71,0.17,0.0,9.0,5.083,0.0,5.89,2.578,0.0,0.0,0.22,2.291,16.0
58106720,11.55,9.87,26.62,1.9,3.29,241.0,56.0,0.324,0.178,3.67,0.0,0.124,73.0,0.54,5.0,0.1,0.72,5.8,148.0,2.19,22.0,191.0,193.0,464.0,1.58,0.098,0.0,17.7,4.298,0.0,3.065,1.616,0.0,0.003,0.147,1.409,23.0
58106725,11.5,9.83,28.38,2.0,3.37,248.0,59.0,0.341,0.182,3.711,0.0,0.113,78.0,0.51,4.1,0.0,0.75,6.1,158.0,2.26,23.0,197.0,188.0,484.0,1.51,0.1,0.0,18.3,4.342,0.0,2.945,1.633,0.0,0.004,0.155,1.423,21.0
58106730,10.94,10.53,30.11,2.0,3.23,259.0,63.0,0.337,0.191,3.459,0.0,0.083,96.0,0.41,2.9,0.0,0.77,9.2,161.0,2.35,22.0,198.0,179.0,505.0,1.38,0.101,0.0,17.3,4.175,0.0,2.806,2.607,0.0,0.004,0.281,2.277,20.0
58106736,11.43,9.16,23.67,1.9,2.94,222.0,49.0,0.287,0.188,3.843,0.0,0.124,67.0,0.47,5.7,0.0,0.71,5.0,134.0,2.21,21.0,182.0,201.0,452.0,1.42,0.119,0.0,17.6,3.85,0.0,3.036,1.448,0.0,0.003,0.129,1.267,23.0
58106737,10.97,9.97,26.42,1.9,2.94,239.0,55.0,0.299,0.194,3.584,0.0,0.096,85.0,0.4,4.3,0.0,0.74,8.1,143.0,2.29,21.0,187.0,190.0,478.0,1.34,0.114,0.0,16.9,3.85,0.0,2.899,2.339,0.0,0.003,0.245,2.047,22.0
58106738,11.42,9.29,25.98,2.0,3.09,233.0,54.0,0.312,0.19,3.838,0.0,0.114,73.0,0.46,4.7,0.0,0.74,5.4,147.0,2.28,22.0,190.0,194.0,473.0,1.4,0.115,0.0,18.1,3.997,0.0,2.934,1.503,0.0,0.003,0.141,1.314,22.0
58106750,10.88,8.34,27.01,1.8,4.12,227.0,52.0,0.405,0.18,3.529,0.0,0.118,71.0,0.41,6.9,0.1,0.65,5.1,143.0,1.98,22.0,192.0,182.0,565.0,1.27,0.101,0.0,17.0,3.683,0.0,2.449,1.38,0.0,0.003,0.15,1.2,19.0
58106755,10.98,8.59,28.21,1.9,4.01,234.0,55.0,0.402,0.183,3.585,0.0,0.111,75.0,0.41,5.9,0.1,0.68,5.4,152.0,2.07,22.0,197.0,180.0,560.0,1.29,0.101,0.0,17.5,3.831,0.0,2.479,1.437,0.0,0.003,0.155,1.25,19.0
58106760,10.58,9.53,29.14,1.9,3.72,245.0,58.0,0.378,0.19,3.358,0.0,0.088,90.0,0.36,4.8,0.0,0.71,8.4,152.0,2.16,22.0,195.0,176.0,556.0,1.24,0.101,0.0,16.5,3.763,0.0,2.495,2.386,0.0,0.003,0.27,2.082,19.0
58106820,9.29,6.63,26.88,3.2,2.97,203.0,48.0,0.305,0.152,2.717,0.0,0.087,88.0,0.28,3.9,0.0,0.72,5.8,134.0,2.08,31.0,174.0,221.0,401.0,1.14,0.119,0.0,13.5,3.027,0.0,1.755,1.179,0.0,0.003,0.146,1.006,11.0
58106830,9.46,8.18,28.64,2.8,2.97,225.0,54.0,0.311,0.168,2.789,0.0,0.07,99.0,0.27,3.0,0.0,0.75,8.6,143.0,2.2,28.0,181.0,204.0,441.0,1.14,0.114,0.0,14.0,3.265,0.0,1.995,2.147,0.0,0.003,0.256,1.86,13.0
58107050,7.46,13.69,31.0,1.8,5.03,276.0,12.0,0.374,0.219,3.998,0.0,0.156,58.0,0.2,8.4,0.2,1.96,8.3,26.0,2.75,18.0,76.0,195.0,551.0,0.79,0.115,0.0,9.6,3.434,0.0,6.568,2.609,0.001,0.001,0.215,2.324,16.0
58107051,7.46,13.69,31.0,1.8,5.03,276.0,12.0,0.374,0.219,3.998,0.0,0.156,58.0,0.2,8.4,0.2,1.96,8.3,26.0,2.75,18.0,76.0,195.0,551.0,0.79,0.115,0.0,9.6,3.434,0.0,6.568,2.609,0.001,0.001,0.215,2.324,16.0
58107100,7.58,12.26,38.28,1.9,5.47,293.0,9.0,0.453,0.249,4.176,0.0,0.131,72.0,0.14,6.2,0.1,1.81,8.0,23.0,3.02,18.0,78.0,171.0,514.0,0.75,0.115,0.0,9.9,2.81,0.0,5.668,2.722,0.0,0.001,0.245,2.425,12.0
58107205,12.4,13.66,27.58,1.1,2.97,285.0,73.0,0.254,0.313,2.423,0.0,0.096,53.0,0.3,0.1,0.1,1.41,3.4,272.0,1.91,24.0,215.0,135.0,521.0,1.45,0.075,0.0,16.9,5.229,0.0,5.431,1.434,0.0,0.003,0.131,1.322,24.0
58107207,11.8,11.41,31.82,1.3,3.32,280.0,58.0,0.298,0.315,2.86,0.0,0.098,61.0,0.24,0.1,0.1,1.18,3.3,238.0,2.23,24.0,190.0,133.0,541.0,1.32,0.085,0.0,16.9,4.261,0.0,4.411,1.409,0.0,0.003,0.132,1.291,19.0
58107212,10.13,11.68,23.59,1.2,2.9,241.0,61.0,0.21,0.254,1.984,0.0,0.102,45.0,0.24,4.9,0.1,1.28,3.5,226.0,1.99,21.0,176.0,131.0,466.0,1.2,0.086,0.0,13.6,4.339,0.0,4.858,1.201,0.0,0.003,0.106,1.11,20.0
58107214,10.02,10.14,27.82,1.3,3.21,244.0,50.0,0.254,0.266,2.424,0.0,0.102,53.0,0.2,4.1,0.1,1.11,3.4,205.0,2.24,22.0,162.0,129.0,492.0,1.13,0.092,0.0,14.2,3.684,0.0,4.105,1.22,0.0,0.003,0.111,1.121,16.0
58107222,13.56,17.36,22.77,0.9,2.59,304.0,62.0,0.259,0.301,2.99,0.0,0.14,44.0,0.45,0.1,0.3,1.32,3.1,224.0,1.8,23.0,203.0,165.0,622.0,1.63,0.076,0.0,18.1,6.54,0.0,7.203,2.057,0.001,0.004,0.14,1.858,36.0
58107224,12.84,14.8,27.2,1.1,2.95,296.0,51.0,0.295,0.304,3.26,0.0,0.134,52.0,0.37,0.1,0.3,1.14,3.1,203.0,2.09,23.0,184.0,158.0,621.0,1.49,0.084,0.0,17.9,5.492,0.0,6.03,1.927,0.001,0.003,0.139,1.738,30.0
58107232,12.07,15.31,21.06,1.0,2.75,272.0,56.0,0.234,0.268,2.671,0.0,0.145,40.0,0.4,4.4,0.3,1.19,3.4,199.0,1.62,21.0,182.0,165.0,548.0,1.46,0.075,0.0,16.0,5.763,0.0,6.345,1.822,0.001,0.003,0.124,1.646,32.0
58107234,11.67,13.34,25.31,1.1,3.06,270.0,47.0,0.27,0.276,2.964,0.0,0.139,48.0,0.33,3.7,0.2,1.05,3.3,184.0,1.91,22.0,168.0,159.0,559.0,1.35,0.082,0.0,16.2,4.942,0.0,5.425,1.742,0.0,0.003,0.126,1.571,27.0
58108000,17.59,22.51,29.49,1.3,0.36,389.0,187.0,0.384,0.4,2.539,0.0,0.072,69.0,0.45,0.0,0.3,1.36,9.0,390.0,2.12,26.0,313.0,135.0,672.0,2.32,0.08,0.0,22.2,9.553,0.0,6.801,3.11,0.0,0.004,0.297,2.839,58.0
58108010,14.84,17.69,31.31,1.4,0.59,343.0,113.0,0.491,0.357,3.859,0.0,0.124,87.0,0.53,0.0,0.3,1.38,9.6,177.0,2.64,22.0,209.0,169.0,434.0,2.0,0.091,0.0,18.0,5.718,0.0,6.821,3.55,0.0,0.001,0.311,3.192,46.0
58108011,14.84,17.69,31.31,1.4,0.59,343.0,113.0,0.491,0.357,3.859,0.0,0.124,87.0,0.53,0.0,0.3,1.38,9.6,177.0,2.64,22.0,209.0,169.0,434.0,2.0,0.091,0.0,18.0,5.718,0.0,6.821,3.55,0.0,0.001,0.311,3.192,46.0
58108050,9.19,10.5,53.39,1.3,3.94,345.0,63.0,0.17,0.201,1.966,0.0,0.066,34.0,0.27,0.0,0.0,1.67,4.8,132.0,1.9,21.0,144.0,317.0,631.0,0.77,0.138,0.0,12.7,2.625,0.0,4.052,3.003,0.0,0.0,0.211,2.785,6.0
58109015,11.77,12.38,28.62,3.5,3.59,267.0,58.0,0.251,0.287,3.509,0.0,0.163,54.0,0.24,0.3,0.1,1.83,5.4,240.0,2.4,54.0,244.0,202.0,543.0,1.74,0.132,0.0,19.5,4.213,0.0,5.151,1.512,0.0,0.003,0.14,1.387,17.0
58109020,11.4,10.4,32.96,3.9,3.75,265.0,46.0,0.295,0.298,3.874,0.0,0.171,61.0,0.19,0.2,0.1,1.53,4.9,212.0,2.73,58.0,228.0,203.0,548.0,1.65,0.144,0.0,20.0,3.45,0.0,4.183,1.485,0.0,0.002,0.14,1.357,14.0
